Guardium Version,OS/Platform,OS/Platform version,Database/DBaaS,Database/DBaaS version,Network traffic,Local traffic,Encrypted traffic,Shared Memory,Kerberos,Blocking,Redaction,UID Chain,Compression,Query Rewrite,Instance Discovery,Protocol
11.3,Suse,Suse 11 - thirtytwo-bit, sixtyfour-bit,Oracle,Oracle 12.1,K-TAP,K-TAP,A-TAP (ASO, SSL),,K-TAP,K-TAP, A-TAP (A-TAP with Linux 2.6.36 and higher only),K-TAP,K-TAP,,,Yes,N/A
11.3,Suse,Suse 11 - thirtytwo-bit, sixtyfour-bit,Oracle,Oracle 19c,K-TAP,K-TAP,A-TAP (ASO, SSL),,K-TAP,K-TAP, A-TAP (A-TAP with Linux 2.6.36 and higher only),K-TAP,K-TAP,,,Yes,N/A
11.3,Suse,Suse 11 - thirtytwo-bit, sixtyfour-bit,Oracle,Oracle 18c,K-TAP,K-TAP,A-TAP (ASO, SSL),,K-TAP,K-TAP, A-TAP (A-TAP with Linux 2.6.36 and higher only),K-TAP,K-TAP,,,Yes,N/A
11.3,Suse,Suse 11 - thirtytwo-bit, sixtyfour-bit,Oracle,Oracle 12.2,K-TAP,K-TAP,A-TAP (ASO, SSL),,K-TAP,K-TAP, A-TAP (A-TAP with Linux 2.6.36 and higher only),K-TAP,K-TAP,,,Yes,N/A
11.3,Suse,Suse 11 - thirtytwo-bit, sixtyfour-bit,Oracle,Oracle 11gR2,K-TAP,K-TAP,A-TAP (ASO, SSL),,K-TAP,K-TAP, A-TAP (A-TAP with Linux 2.6.36 and higher only),K-TAP,K-TAP,,,Yes,N/A
11.3,AIX,AIX 7.2,Oracle,Oracle 19c,K-TAP,K-TAP,A-TAP (ASO, SSL),,,K-TAP, A-TAP,K-TAP,K-TAP,,,Yes,N/A
11.3,AIX,AIX 7.2,Oracle,Oracle 18c,K-TAP,K-TAP,A-TAP (ASO, SSL),,,K-TAP, A-TAP,K-TAP,K-TAP,,,Yes,N/A
11.3,AIX,AIX 7.2,Oracle,Oracle 12.2,K-TAP,K-TAP,A-TAP (ASO, SSL),,,K-TAP, A-TAP,K-TAP,K-TAP,,,Yes,N/A
11.3,AIX,AIX 7.2,Oracle,Oracle 12.1,K-TAP,K-TAP,A-TAP (ASO, SSL),,,K-TAP, A-TAP,K-TAP,K-TAP,,,Yes,N/A
11.3,AIX,AIX 7.2,Oracle,Oracle 11gR2,K-TAP,K-TAP,A-TAP (ASO, SSL),,,K-TAP, A-TAP,K-TAP,K-TAP,,,Yes,N/A
11.3,AIX,AIX 7.1,Oracle,Oracle 19c,K-TAP,K-TAP,A-TAP (ASO, SSL),,,K-TAP, A-TAP,K-TAP,K-TAP,,,Yes,N/A
11.3,AIX,AIX 7.1,Oracle,Oracle 18c,K-TAP,K-TAP,A-TAP (ASO, SSL),,,K-TAP, A-TAP,K-TAP,K-TAP,,,Yes,N/A
11.3,AIX,AIX 7.1,Oracle,Oracle 12.2,K-TAP,K-TAP,A-TAP (ASO, SSL),,,K-TAP, A-TAP,K-TAP,K-TAP,,,Yes,N/A
11.3,AIX,AIX 7.1,Oracle,Oracle 12.1,K-TAP,K-TAP,A-TAP (ASO, SSL),,,K-TAP, A-TAP,K-TAP,K-TAP,,,Yes,N/A
11.3,AIX,AIX 7.1,Oracle,Oracle 11gR2,K-TAP,K-TAP,A-TAP (ASO, SSL),,,K-TAP, A-TAP,K-TAP,K-TAP,,,Yes,N/A
11.3,AIX,AIX 6.1,Oracle,Oracle 19c,K-TAP,K-TAP,A-TAP (ASO, SSL),,,K-TAP, A-TAP,K-TAP,K-TAP,,,Yes,N/A
11.3,AIX,AIX 6.1,Oracle,Oracle 18c,K-TAP,K-TAP,A-TAP (ASO, SSL),,,K-TAP, A-TAP,K-TAP,K-TAP,,,Yes,N/A
11.3,AIX,AIX 6.1,Oracle,Oracle 12.2,K-TAP,K-TAP,A-TAP (ASO, SSL),,,K-TAP, A-TAP,K-TAP,K-TAP,,,Yes,N/A
11.3,AIX,AIX 6.1,Oracle,Oracle 12.1,K-TAP,K-TAP,A-TAP (ASO, SSL),,,K-TAP, A-TAP,K-TAP,K-TAP,,,Yes,N/A
11.3,AIX,AIX 6.1,Oracle,Oracle 11gR2,K-TAP,K-TAP,A-TAP (ASO, SSL),,,K-TAP, A-TAP,K-TAP,K-TAP,,,Yes,N/A
11.3,Solaris,Solaris 11.3,Oracle,Oracle 19c,K-TAP,K-TAP,A-TAP (ASO, SSL),,,K-TAP, A-TAP,K-TAP,K-TAP,,,Yes,N/A
11.3,Solaris,Solaris 11.3,Oracle,Oracle 18c,K-TAP,K-TAP,A-TAP (ASO, SSL),,,K-TAP, A-TAP,K-TAP,K-TAP,,,Yes,N/A
11.3,Solaris,Solaris 11.3,Oracle,Oracle 12.2,K-TAP,K-TAP,A-TAP (ASO, SSL),,,K-TAP, A-TAP,K-TAP,K-TAP,,,Yes,N/A
11.3,Solaris,Solaris 11.3,Oracle,Oracle 12.1,K-TAP,K-TAP,A-TAP (ASO, SSL),,,K-TAP, A-TAP,K-TAP,K-TAP,,,Yes,N/A
11.3,Solaris,Solaris 11.3,Oracle,Oracle 11gR2,K-TAP,K-TAP,A-TAP (ASO, SSL),,,K-TAP, A-TAP,K-TAP,K-TAP,,,Yes,N/A
11.3,Solaris,Solaris 11.2,Oracle,Oracle 19c,K-TAP,K-TAP,A-TAP (ASO, SSL),,,K-TAP, A-TAP,K-TAP,K-TAP,,,Yes,N/A
11.3,Solaris,Solaris 11.2,Oracle,Oracle 18c,K-TAP,K-TAP,A-TAP (ASO, SSL),,,K-TAP, A-TAP,K-TAP,K-TAP,,,Yes,N/A
11.3,Solaris,Solaris 11.2,Oracle,Oracle 12.2,K-TAP,K-TAP,A-TAP (ASO, SSL),,,K-TAP, A-TAP,K-TAP,K-TAP,,,Yes,N/A
11.3,Solaris,Solaris 11.2,Oracle,Oracle 12.1,K-TAP,K-TAP,A-TAP (ASO, SSL),,,K-TAP, A-TAP,K-TAP,K-TAP,,,Yes,N/A
11.3,Solaris,Solaris 11.2,Oracle,Oracle 11gR2,K-TAP,K-TAP,A-TAP (ASO, SSL),,,K-TAP, A-TAP,K-TAP,K-TAP,,,Yes,N/A
11.3,Solaris,Solaris 11.2,Oracle,Oracle 19c,K-TAP,K-TAP,A-TAP (ASO, SSL),,,K-TAP, A-TAP,K-TAP,K-TAP,,,Yes,N/A
11.3,Solaris,Solaris 11.2,Oracle,Oracle 18c,K-TAP,K-TAP,A-TAP (ASO, SSL),,,K-TAP, A-TAP,K-TAP,K-TAP,,,Yes,N/A
11.3,Solaris,Solaris 11.2,Oracle,Oracle 12.2,K-TAP,K-TAP,A-TAP (ASO, SSL),,,K-TAP, A-TAP,K-TAP,K-TAP,,,Yes,N/A
11.3,Solaris,Solaris 11.2,Oracle,Oracle 12.1,K-TAP,K-TAP,A-TAP (ASO, SSL),,,K-TAP, A-TAP,K-TAP,K-TAP,,,Yes,N/A
11.3,Solaris,Solaris 11.2,Oracle,Oracle 11gR2,K-TAP,K-TAP,A-TAP (ASO, SSL),,,K-TAP, A-TAP,K-TAP,K-TAP,,,Yes,N/A
11.3,Solaris,Solaris 10,Oracle,Oracle 19c,K-TAP,K-TAP,A-TAP (ASO, SSL),,,K-TAP, A-TAP,K-TAP,K-TAP,,,Yes,N/A
11.3,Solaris,Solaris 10,Oracle,Oracle 18c,K-TAP,K-TAP,A-TAP (ASO, SSL),,,K-TAP, A-TAP,K-TAP,K-TAP,,,Yes,N/A
11.3,Solaris,Solaris 10,Oracle,Oracle 12.2,K-TAP,K-TAP,A-TAP (ASO, SSL),,,K-TAP, A-TAP,K-TAP,K-TAP,,,Yes,N/A
11.3,Solaris,Solaris 10,Oracle,Oracle 12.1,K-TAP,K-TAP,A-TAP (ASO, SSL),,,K-TAP, A-TAP,K-TAP,K-TAP,,,Yes,N/A
11.3,Solaris,Solaris 10,Oracle,Oracle 11gR2,K-TAP,K-TAP,A-TAP (ASO, SSL),,,K-TAP, A-TAP,K-TAP,K-TAP,,,Yes,N/A
11.3,Windows Server,Windows Server 2019,Oracle,Oracle 19c,S-TAP,S-TAP,S-TAP (ASO),N/A,,S-TAP,S-TAP,N/A,N/A,,S-TAP,TCP, NMP, BEQ
11.3,Windows Server,Windows Server 2019,Oracle,Oracle 18c,S-TAP,S-TAP,S-TAP (ASO),N/A,,S-TAP,S-TAP,N/A,N/A,,S-TAP,TCP, NMP, BEQ
11.3,Windows Server,Windows Server 2016,Oracle,Oracle 19c,S-TAP,S-TAP,S-TAP (ASO),N/A,,S-TAP,S-TAP,N/A,N/A,,S-TAP,TCP, NMP, BEQ
11.3,Windows Server,Windows Server 2016,Oracle,Oracle 18c,S-TAP,S-TAP,S-TAP (ASO),N/A,,S-TAP,S-TAP,N/A,N/A,,S-TAP,TCP, NMP, BEQ
11.3,Windows Server,Windows Server 2012,Oracle,Oracle 19c,S-TAP,S-TAP,S-TAP (ASO),N/A,,S-TAP,S-TAP,N/A,N/A,,S-TAP,TCP, NMP, BEQ
11.3,Windows Server,Windows Server 2012,Oracle,Oracle 18c,S-TAP,S-TAP,S-TAP (ASO),N/A,,S-TAP,S-TAP,N/A,N/A,,S-TAP,TCP, NMP, BEQ
11.3,Windows Server,Windows Server 2019,Oracle,Oracle 12.2,S-TAP,S-TAP,S-TAP (ASO),N/A,,S-TAP,S-TAP,N/A,N/A,,S-TAP,TCP, NMP, BEQ
11.3,Windows Server,Windows Server 2016,Oracle,Oracle 12.2,S-TAP,S-TAP,S-TAP (ASO),N/A,,S-TAP,S-TAP,N/A,N/A,,S-TAP,TCP, NMP, BEQ
11.3,Windows Server,Windows Server 2012,Oracle,Oracle 12.2,S-TAP,S-TAP,S-TAP (ASO),N/A,,S-TAP,S-TAP,N/A,N/A,,S-TAP,TCP, NMP, BEQ
11.3,Windows Server,Windows Server 2019,Oracle,Oracle 12.1,S-TAP,S-TAP,S-TAP (ASO),N/A,,S-TAP,S-TAP,N/A,N/A,,S-TAP,TCP, NMP, BEQ
11.3,Windows Server,Windows Server 2016,Oracle,Oracle 12.1,S-TAP,S-TAP,S-TAP (ASO),N/A,,S-TAP,S-TAP,N/A,N/A,,S-TAP,TCP, NMP, BEQ
11.3,Windows Server,Windows Server 2012,Oracle,Oracle 12.1,S-TAP,S-TAP,S-TAP (ASO),N/A,,S-TAP,S-TAP,N/A,N/A,,S-TAP,TCP, NMP, BEQ
11.3,Windows Server,Windows Server 2019,Oracle,Oracle 11gR2,S-TAP,S-TAP,S-TAP (ASO),N/A,,S-TAP,S-TAP,N/A,N/A,,S-TAP,TCP, NMP, BEQ
11.3,Windows Server,Windows Server 2016,Oracle,Oracle 11gR2,S-TAP,S-TAP,S-TAP (ASO),N/A,,S-TAP,S-TAP,N/A,N/A,,S-TAP,TCP, NMP, BEQ
11.3,Windows Server,Windows Server 2012,Oracle,Oracle 11gR2,S-TAP,S-TAP,S-TAP (ASO),N/A,,S-TAP,S-TAP,N/A,N/A,,S-TAP,TCP, NMP, BEQ
11.3,HP-UX,HP-UX 11.31 PA-RISC,Oracle,Oracle 19c,K-TAP,K-TAP,A-TAP (ASO),,,K-TAP, A-TAP,K-TAP,K-TAP,,,Yes,N/A
11.3,HP-UX,HP-UX 11.31 PA-RISC,Oracle,Oracle 18c,K-TAP,K-TAP,A-TAP (ASO),,,K-TAP, A-TAP,K-TAP,K-TAP,,,Yes,N/A
11.3,HP-UX,HP-UX 11.31 PA-RISC,Oracle,Oracle 12.2,K-TAP,K-TAP,A-TAP (ASO),,,K-TAP, A-TAP,K-TAP,K-TAP,,,Yes,N/A
11.3,HP-UX,HP-UX 11.31 PA-RISC,Oracle,Oracle 12.1,K-TAP,K-TAP,A-TAP (ASO),,,K-TAP, A-TAP,K-TAP,K-TAP,,,Yes,N/A
11.3,HP-UX,HP-UX 11.31 PA-RISC,Oracle,Oracle 11gR2,K-TAP,K-TAP,A-TAP (ASO),,,K-TAP, A-TAP,K-TAP,K-TAP,,,Yes,N/A
11.3,HP-UX,HP-UX 11.23 PA-RISC,Oracle,Oracle 19c,K-TAP,K-TAP,A-TAP (ASO),,,K-TAP, A-TAP,K-TAP,K-TAP,,,Yes,N/A
11.3,HP-UX,HP-UX 11.23 PA-RISC,Oracle,Oracle 18c,K-TAP,K-TAP,A-TAP (ASO),,,K-TAP, A-TAP,K-TAP,K-TAP,,,Yes,N/A
11.3,HP-UX,HP-UX 11.23 PA-RISC,Oracle,Oracle 12.2,K-TAP,K-TAP,A-TAP (ASO),,,K-TAP, A-TAP,K-TAP,K-TAP,,,Yes,N/A
11.3,HP-UX,HP-UX 11.23 PA-RISC,Oracle,Oracle 12.1,K-TAP,K-TAP,A-TAP (ASO),,,K-TAP, A-TAP,K-TAP,K-TAP,,,Yes,N/A
11.3,HP-UX,HP-UX 11.23 PA-RISC,Oracle,Oracle 11gR2,K-TAP,K-TAP,A-TAP (ASO),,,K-TAP, A-TAP,K-TAP,K-TAP,,,Yes,N/A
11.3,HP-UX,HP-UX 11.21 PA-RISC,Oracle,Oracle 19c,K-TAP,K-TAP,A-TAP (ASO),,,K-TAP, A-TAP,K-TAP,K-TAP,,,Yes,N/A
11.3,HP-UX,HP-UX 11.21 PA-RISC,Oracle,Oracle 18c,K-TAP,K-TAP,A-TAP (ASO),,,K-TAP, A-TAP,K-TAP,K-TAP,,,Yes,N/A
11.3,HP-UX,HP-UX 11.21 PA-RISC,Oracle,Oracle 12.2,K-TAP,K-TAP,A-TAP (ASO),,,K-TAP, A-TAP,K-TAP,K-TAP,,,Yes,N/A
11.3,HP-UX,HP-UX 11.21 PA-RISC,Oracle,Oracle 12.1,K-TAP,K-TAP,A-TAP (ASO),,,K-TAP, A-TAP,K-TAP,K-TAP,,,Yes,N/A
11.3,HP-UX,HP-UX 11.21 PA-RISC,Oracle,Oracle 11gR2,K-TAP,K-TAP,A-TAP (ASO),,,K-TAP, A-TAP,K-TAP,K-TAP,,,Yes,N/A
11.3,Solaris,Solaris 11.4,Oracle,Oracle 19c,K-TAP,K-TAP,A-TAP (ASO, SSL),,,K-TAP, A-TAP,K-TAP,K-TAP,,,Yes,N/A
11.3,Solaris,Solaris 11.4,Oracle,Oracle 18c,K-TAP,K-TAP,A-TAP (ASO, SSL),,,K-TAP, A-TAP,K-TAP,K-TAP,,,Yes,N/A
11.3,Solaris,Solaris 11.4,Oracle,Oracle 12.2,K-TAP,K-TAP,A-TAP (ASO, SSL),,,K-TAP, A-TAP,K-TAP,K-TAP,,,Yes,N/A
11.3,Solaris,Solaris 11.4,Oracle,Oracle 12.1,K-TAP,K-TAP,A-TAP (ASO, SSL),,,K-TAP, A-TAP,K-TAP,K-TAP,,,Yes,N/A
11.3,Solaris,Solaris 11.4,Oracle,Oracle 11gR2,K-TAP,K-TAP,A-TAP (ASO, SSL),,,K-TAP, A-TAP,K-TAP,K-TAP,,,Yes,N/A
11.3,CentOS,CentOS 6x,Oracle,Oracle 19c,K-TAP,K-TAP,A-TAP (ASO, SSL),,K-TAP,K-TAP, A-TAP (A-TAP with Linux 2.6.36 and higher only),K-TAP,K-TAP,,,Yes,N/A
11.3,CentOS,CentOS 6x,Oracle,Oracle 18c,K-TAP,K-TAP,A-TAP (ASO, SSL),,K-TAP,K-TAP, A-TAP (A-TAP with Linux 2.6.36 and higher only),K-TAP,K-TAP,,,Yes,N/A
11.3,CentOS,CentOS 6x,Oracle,Oracle 12.2,K-TAP,K-TAP,A-TAP (ASO, SSL),,K-TAP,K-TAP, A-TAP (A-TAP with Linux 2.6.36 and higher only),K-TAP,K-TAP,,,Yes,N/A
11.3,CentOS,CentOS 6x,Oracle,Oracle 12.1,K-TAP,K-TAP,A-TAP (ASO, SSL),,K-TAP,K-TAP, A-TAP (A-TAP with Linux 2.6.36 and higher only),K-TAP,K-TAP,,,Yes,N/A
11.3,CentOS,CentOS 6x,Oracle,Oracle 11gR2,K-TAP,K-TAP,A-TAP (ASO, SSL),,K-TAP,K-TAP, A-TAP (A-TAP with Linux 2.6.36 and higher only),K-TAP,K-TAP,,,Yes,N/A
11.3,CentOS,CentOS 7x,Oracle,Oracle 19c,K-TAP,K-TAP,A-TAP (ASO, SSL),,K-TAP,K-TAP, A-TAP (A-TAP with Linux 2.6.36 and higher only),K-TAP,K-TAP,,,Yes,N/A
11.3,CentOS,CentOS 7x,Oracle,Oracle 18c,K-TAP,K-TAP,A-TAP (ASO, SSL),,K-TAP,K-TAP, A-TAP (A-TAP with Linux 2.6.36 and higher only),K-TAP,K-TAP,,,Yes,N/A
11.3,CentOS,CentOS 7x,Oracle,Oracle 12.2,K-TAP,K-TAP,A-TAP (ASO, SSL),,K-TAP,K-TAP, A-TAP (A-TAP with Linux 2.6.36 and higher only),K-TAP,K-TAP,,,Yes,N/A
11.3,CentOS,CentOS 7x,Oracle,Oracle 12.1,K-TAP,K-TAP,A-TAP (ASO, SSL),,K-TAP,K-TAP, A-TAP (A-TAP with Linux 2.6.36 and higher only),K-TAP,K-TAP,,,Yes,N/A
11.3,CentOS,CentOS 7x,Oracle,Oracle 11gR2,K-TAP,K-TAP,A-TAP (ASO, SSL),,K-TAP,K-TAP, A-TAP (A-TAP with Linux 2.6.36 and higher only),K-TAP,K-TAP,,,Yes,N/A
11.3,Red Hat,Red Hat 7.6,Oracle Exadata,Oracle Exadata 11gR2,K-TAP,K-TAP,A-TAP (ASO, SSL),,K-TAP,K-TAP, A-TAP (A-TAP with Linux 2.6.36 and higher only),K-TAP,K-TAP,,,Yes,N/A
11.3,Red Hat,Red Hat 7.5,Oracle Exadata,Oracle Exadata 11gR2,K-TAP,K-TAP,A-TAP (ASO, SSL),,K-TAP,K-TAP, A-TAP (A-TAP with Linux 2.6.36 and higher only),K-TAP,K-TAP,,,Yes,N/A
11.3,Red Hat,Red Hat 7.4,Oracle Exadata,Oracle Exadata 11gR2,K-TAP,K-TAP,A-TAP (ASO, SSL),,K-TAP,K-TAP, A-TAP (A-TAP with Linux 2.6.36 and higher only),K-TAP,K-TAP,,,Yes,N/A
11.3,Red Hat,Red Hat 7.3,Oracle Exadata,Oracle Exadata 11gR2,K-TAP,K-TAP,A-TAP (ASO, SSL),,K-TAP,K-TAP, A-TAP (A-TAP with Linux 2.6.36 and higher only),K-TAP,K-TAP,,,Yes,N/A
11.3,Red Hat,Red Hat 7.2,Oracle Exadata,Oracle Exadata 11gR2,K-TAP,K-TAP,A-TAP (ASO, SSL),,K-TAP,K-TAP, A-TAP (A-TAP with Linux 2.6.36 and higher only),K-TAP,K-TAP,,,Yes,N/A
11.3,Red Hat,Red Hat 7.1,Oracle Exadata,Oracle Exadata 11gR2,K-TAP,K-TAP,A-TAP (ASO, SSL),,K-TAP,K-TAP, A-TAP (A-TAP with Linux 2.6.36 and higher only),K-TAP,K-TAP,,,Yes,N/A
11.3,Red Hat,Red Hat 7,Oracle Exadata,Oracle Exadata 11gR2,K-TAP,K-TAP,A-TAP (ASO, SSL),,K-TAP,K-TAP, A-TAP (A-TAP with Linux 2.6.36 and higher only),K-TAP,K-TAP,,,Yes,N/A
11.3,Red Hat,Red Hat 6,Oracle Exadata,Oracle Exadata 11gR2,K-TAP,K-TAP,A-TAP (ASO, SSL),,K-TAP,K-TAP, A-TAP (A-TAP with Linux 2.6.36 and higher only),K-TAP,K-TAP,,,Yes,N/A
11.3,Red Hat,Red Hat 5,Oracle Exadata,Oracle Exadata 11gR2,K-TAP,K-TAP,A-TAP (ASO, SSL),,K-TAP,K-TAP, A-TAP (A-TAP with Linux 2.6.36 and higher only),K-TAP,K-TAP,,,Yes,N/A
11.3,Suse,Suse 12 - sixtyfour-bit,Oracle Exadata,Oracle Exadata 11gR2,K-TAP,K-TAP,A-TAP (ASO, SSL),,K-TAP,K-TAP, A-TAP (A-TAP with Linux 2.6.36 and higher only),K-TAP,K-TAP,,,Yes,N/A
11.3,Suse,Suse 11 - thirtytwo-bit, sixtyfour-bit,Oracle Exadata,Oracle Exadata 11gR2,K-TAP,K-TAP,A-TAP (ASO, SSL),,K-TAP,K-TAP, A-TAP (A-TAP with Linux 2.6.36 and higher only),K-TAP,K-TAP,,,Yes,N/A
11.3,AIX,AIX 7.2,Oracle Exadata,Oracle Exadata 11gR2,K-TAP,K-TAP,A-TAP (ASO, SSL),,,K-TAP, A-TAP,K-TAP,K-TAP,,,Yes,N/A
11.3,Red Hat,Red Hat 7.6,Oracle Exadata,Oracle Exadata 12.1,K-TAP,K-TAP,A-TAP (ASO, SSL),,K-TAP,K-TAP, A-TAP (A-TAP with Linux 2.6.36 and higher only),K-TAP,K-TAP,,,Yes,N/A
11.3,Red Hat,Red Hat 7.5,Oracle Exadata,Oracle Exadata 12.1,K-TAP,K-TAP,A-TAP (ASO, SSL),,K-TAP,K-TAP, A-TAP (A-TAP with Linux 2.6.36 and higher only),K-TAP,K-TAP,,,Yes,N/A
11.3,Red Hat,Red Hat 7.4,Oracle Exadata,Oracle Exadata 12.1,K-TAP,K-TAP,A-TAP (ASO, SSL),,K-TAP,K-TAP, A-TAP (A-TAP with Linux 2.6.36 and higher only),K-TAP,K-TAP,,,Yes,N/A
11.3,Red Hat,Red Hat 7.3,Oracle Exadata,Oracle Exadata 12.1,K-TAP,K-TAP,A-TAP (ASO, SSL),,K-TAP,K-TAP, A-TAP (A-TAP with Linux 2.6.36 and higher only),K-TAP,K-TAP,,,Yes,N/A
11.3,Red Hat,Red Hat 7.2,Oracle Exadata,Oracle Exadata 12.1,K-TAP,K-TAP,A-TAP (ASO, SSL),,K-TAP,K-TAP, A-TAP (A-TAP with Linux 2.6.36 and higher only),K-TAP,K-TAP,,,Yes,N/A
11.3,Red Hat,Red Hat 7.1,Oracle Exadata,Oracle Exadata 12.1,K-TAP,K-TAP,A-TAP (ASO, SSL),,K-TAP,K-TAP, A-TAP (A-TAP with Linux 2.6.36 and higher only),K-TAP,K-TAP,,,Yes,N/A
11.3,Red Hat,Red Hat 7,Oracle Exadata,Oracle Exadata 12.1,K-TAP,K-TAP,A-TAP (ASO, SSL),,K-TAP,K-TAP, A-TAP (A-TAP with Linux 2.6.36 and higher only),K-TAP,K-TAP,,,Yes,N/A
11.3,Red Hat,Red Hat 6,Oracle Exadata,Oracle Exadata 12.1,K-TAP,K-TAP,A-TAP (ASO, SSL),,K-TAP,K-TAP, A-TAP (A-TAP with Linux 2.6.36 and higher only),K-TAP,K-TAP,,,Yes,N/A
11.3,Red Hat,Red Hat 5,Oracle Exadata,Oracle Exadata 12.1,K-TAP,K-TAP,A-TAP (ASO, SSL),,K-TAP,K-TAP, A-TAP (A-TAP with Linux 2.6.36 and higher only),K-TAP,K-TAP,,,Yes,N/A
11.3,Suse,Suse 12 - sixtyfour-bit,Oracle Exadata,Oracle Exadata 12.1,K-TAP,K-TAP,A-TAP (ASO, SSL),,K-TAP,K-TAP, A-TAP (A-TAP with Linux 2.6.36 and higher only),K-TAP,K-TAP,,,Yes,N/A
11.3,Suse,Suse 11 - thirtytwo-bit, sixtyfour-bit,Oracle Exadata,Oracle Exadata 12.1,K-TAP,K-TAP,A-TAP (ASO, SSL),,K-TAP,K-TAP, A-TAP (A-TAP with Linux 2.6.36 and higher only),K-TAP,K-TAP,,,Yes,N/A
11.3,AIX,AIX 7.2,Oracle Exadata,Oracle Exadata 12.1,K-TAP,K-TAP,A-TAP (ASO, SSL),,,K-TAP, A-TAP,K-TAP,K-TAP,,,Yes,N/A
11.3,Red Hat,Red Hat 7.6,Oracle Exadata,Oracle Exadata 12.2,K-TAP,K-TAP,A-TAP (ASO, SSL),,K-TAP,K-TAP, A-TAP (A-TAP with Linux 2.6.36 and higher only),K-TAP,K-TAP,,,Yes,N/A
11.3,Red Hat,Red Hat 7.5,Oracle Exadata,Oracle Exadata 12.2,K-TAP,K-TAP,A-TAP (ASO, SSL),,K-TAP,K-TAP, A-TAP (A-TAP with Linux 2.6.36 and higher only),K-TAP,K-TAP,,,Yes,N/A
11.3,Red Hat,Red Hat 7.4,Oracle Exadata,Oracle Exadata 12.2,K-TAP,K-TAP,A-TAP (ASO, SSL),,K-TAP,K-TAP, A-TAP (A-TAP with Linux 2.6.36 and higher only),K-TAP,K-TAP,,,Yes,N/A
11.3,Red Hat,Red Hat 7.3,Oracle Exadata,Oracle Exadata 12.2,K-TAP,K-TAP,A-TAP (ASO, SSL),,K-TAP,K-TAP, A-TAP (A-TAP with Linux 2.6.36 and higher only),K-TAP,K-TAP,,,Yes,N/A
11.3,Red Hat,Red Hat 7.2,Oracle Exadata,Oracle Exadata 12.2,K-TAP,K-TAP,A-TAP (ASO, SSL),,K-TAP,K-TAP, A-TAP (A-TAP with Linux 2.6.36 and higher only),K-TAP,K-TAP,,,Yes,N/A
11.3,Red Hat,Red Hat 7.1,Oracle Exadata,Oracle Exadata 12.2,K-TAP,K-TAP,A-TAP (ASO, SSL),,K-TAP,K-TAP, A-TAP (A-TAP with Linux 2.6.36 and higher only),K-TAP,K-TAP,,,Yes,N/A
11.3,Red Hat,Red Hat 7,Oracle Exadata,Oracle Exadata 12.2,K-TAP,K-TAP,A-TAP (ASO, SSL),,K-TAP,K-TAP, A-TAP (A-TAP with Linux 2.6.36 and higher only),K-TAP,K-TAP,,,Yes,N/A
11.3,Red Hat,Red Hat 6,Oracle Exadata,Oracle Exadata 12.2,K-TAP,K-TAP,A-TAP (ASO, SSL),,K-TAP,K-TAP, A-TAP (A-TAP with Linux 2.6.36 and higher only),K-TAP,K-TAP,,,Yes,N/A
11.3,Red Hat,Red Hat 5,Oracle Exadata,Oracle Exadata 12.2,K-TAP,K-TAP,A-TAP (ASO, SSL),,K-TAP,K-TAP, A-TAP (A-TAP with Linux 2.6.36 and higher only),K-TAP,K-TAP,,,Yes,N/A
11.3,Suse,Suse 12 - sixtyfour-bit,Oracle Exadata,Oracle Exadata 12.2,K-TAP,K-TAP,A-TAP (ASO, SSL),,K-TAP,K-TAP, A-TAP (A-TAP with Linux 2.6.36 and higher only),K-TAP,K-TAP,,,Yes,N/A
11.3,Suse,Suse 11 - thirtytwo-bit, sixtyfour-bit,Oracle Exadata,Oracle Exadata 12.2,K-TAP,K-TAP,A-TAP (ASO, SSL),,K-TAP,K-TAP, A-TAP (A-TAP with Linux 2.6.36 and higher only),K-TAP,K-TAP,,,Yes,N/A
11.3,AIX,AIX 7.2,Oracle Exadata,Oracle Exadata 12.2,K-TAP,K-TAP,A-TAP (ASO, SSL),,,K-TAP, A-TAP,K-TAP,K-TAP,,,Yes,N/A
11.3,Red Hat,Red Hat 7.6,Oracle Exadata,Oracle Exadata 18c,K-TAP,K-TAP,A-TAP (ASO, SSL),,K-TAP,K-TAP, A-TAP (A-TAP with Linux 2.6.36 and higher only),K-TAP,K-TAP,,,Yes,N/A
11.3,Red Hat,Red Hat 7.6,Oracle RAC,Oracle RAC 18c,K-TAP,K-TAP,A-TAP (ASO, SSL),,K-TAP,K-TAP, A-TAP (A-TAP with Linux 2.6.36 and higher only),K-TAP,K-TAP,,,Yes,N/A
11.3,Red Hat,Red Hat 7.5,Oracle RAC,Oracle RAC 18c,K-TAP,K-TAP,A-TAP (ASO, SSL),,K-TAP,K-TAP, A-TAP (A-TAP with Linux 2.6.36 and higher only),K-TAP,K-TAP,,,Yes,N/A
11.3,Red Hat,Red Hat 7.4,Oracle RAC,Oracle RAC 18c,K-TAP,K-TAP,A-TAP (ASO, SSL),,K-TAP,K-TAP, A-TAP (A-TAP with Linux 2.6.36 and higher only),K-TAP,K-TAP,,,Yes,N/A
11.3,Red Hat,Red Hat 7.3,Oracle RAC,Oracle RAC 18c,K-TAP,K-TAP,A-TAP (ASO, SSL),,K-TAP,K-TAP, A-TAP (A-TAP with Linux 2.6.36 and higher only),K-TAP,K-TAP,,,Yes,N/A
