GuardiumVersion,OSName,OSVersion,DatabaseName,DatabaseVersion,Network traffic,Local traffic,Encrypted traffic,Shared Memory,Kerberos,Blocking,Redaction,UID Chain,Compression,Query Rewrite,Instance Discovery,Protocol,Notes
"('11.2', '11.3', '11.4')",('Zlinux'),"('Zlinux Red Hat 6', 'Zlinux Red Hat 7', 'Zlinux Red Hat 7.1', 'Zlinux Red Hat 7.2', 'Zlinux Red Hat 7.3', 'Zlinux Red Hat 7.4', 'Zlinux Red Hat 7.5', 'Zlinux Red Hat 7.6', 'Zlinux Red Hat 7.7', 'Zlinux Red Hat 7.8', 'Zlinux Red Hat 7.9', 'Zlinux Red Hat 8')",('DB2'),('DB2 10.1'),"DB2 Exit, K-TAP","DB2 Exit, K-TAP",DB2 Exit,"DB2 Exit, A-TAP",null,"DB2 Exit, K-TAP, A-TAP (A-TAP with Linux 2.6.36 and higher only)",K-TAP,"DB2 Exit, K-TAP",K-TAP,K-TAP,Yes,N/A,The versions of DB2 required in order to capture UID chain using DB2 Exit is V10.1FP4 or higher; Little endian and Big endian supported on Power 8 (RHEL 7.x-7.6 PPC64LE)
"('11.2', '11.3')",('Red Hat'),('Red Hat 5'),('DB2'),('DB2 10.1'),"DB2 Exit, K-TAP","DB2 Exit, K-TAP",DB2 Exit,"DB2 Exit, A-TAP",null,"DB2 Exit, K-TAP, A-TAP (A-TAP with Linux 2.6.36 and higher only)",K-TAP,"DB2 Exit, K-TAP",K-TAP,K-TAP,Yes,N/A,The versions of DB2 required in order to capture UID chain using DB2 Exit is V10.1FP4 or higher; Little endian and Big endian supported on Power 8 (RHEL 7.x-7.6 PPC64LE)
"('11.2', '11.3')",('Zlinux'),('Zlinux Red Hat 5'),('DB2'),('DB2 10.1'),"DB2 Exit, K-TAP","DB2 Exit, K-TAP",DB2 Exit,"DB2 Exit, A-TAP",null,"DB2 Exit, K-TAP, A-TAP (A-TAP with Linux 2.6.36 and higher only)",K-TAP,"DB2 Exit, K-TAP",K-TAP,K-TAP,Yes,N/A,The versions of DB2 required in order to capture UID chain using DB2 Exit is V10.1FP4 or higher; Little endian and Big endian supported on Power 8 (RHEL 7.x-7.6 PPC64LE)
"('11.2', '11.3')",('Windows Server'),"('Windows Server 2012', 'Windows Server 2016', 'Windows Server 2019')",('DB2'),"('DB2 10.5', 'DB2 11.1', 'DB2 11.5')","S-TAP, also with DB2 Exit","DB2 Exit, S-TAP",DB2 Exit,N/A,null,S-TAP (Except DB2 Exit),S-TAP (Except DB2 Exit),N/A,N/A,null,S-TAP,"TCP, SHM",SSL Encryption supported only using DB2 EXIT
"('11.2', '11.3')",('Windows Server'),('Windows Server 2019'),('DB2'),('DB2 10.1'),"S-TAP, also with DB2 Exit","DB2 Exit, S-TAP",DB2 Exit,N/A,null,S-TAP (Except DB2 Exit),S-TAP (Except DB2 Exit),N/A,N/A,null,S-TAP,"TCP, SHM",SSL Encryption supported only using DB2 EXIT
"('11.2', '11.3')",('Windows Server'),"('Windows Server 2012', 'Windows Server 2016')",('DB2'),('DB2 10.1'),"S-TAP, also with DB2 Exit","DB2 Exit, S-TAP",DB2 Exit,N/A,null,S-TAP (Except DB2 Exit),S-TAP (Except DB2 Exit),N/A,N/A,null,S-TAP,TCP,SSL Encryption supported only using DB2 EXIT
"('11.2', '11.3', '11.4')",('Suse'),"('Suse 11 (32 bit & 64 bit)', 'Suse 12 (64 bit)', 'Suse 15 (64 bit)')",('DB2'),('DB2 10.1'),"DB2 Exit, K-TAP","DB2 Exit, K-TAP",DB2 Exit,"DB2 Exit, A-TAP",null,"DB2 Exit, K-TAP, A-TAP (A-TAP with Linux 2.6.36 and higher only)",K-TAP,"DB2 Exit, K-TAP",K-TAP,null,Yes,N/A,The versions of DB2 required in order to capture UID chain using DB2 Exit is V10.1FP4 or higher; For DB2 LUW
"('11.2', '11.3', '11.4')",('Zlinux'),"('Zlinux Suse 11 (32 bit & 64 bit)', 'Zlinux Suse 12 (64 bit)', 'Zlinux Suse 15 (64 bit)')",('DB2'),('DB2 10.1'),"DB2 Exit, K-TAP","DB2 Exit, K-TAP",DB2 Exit,"DB2 Exit, A-TAP",null,"DB2 Exit, K-TAP, A-TAP (A-TAP with Linux 2.6.36 and higher only)",K-TAP,"DB2 Exit, K-TAP",K-TAP,null,Yes,N/A,The versions of DB2 required in order to capture UID chain using DB2 Exit is V10.1FP4 or higher; For DB2 LUW
"('11.2', '11.3', '11.4')",('Ubuntu'),"('Ubuntu 14.04', 'Ubuntu 16.04', 'Ubuntu 18.0')",('DB2'),('DB2 10.1'),"DB2 Exit,K-TAP","DB2 Exit, K-TAP",null,null,null,K-TAP,K-TAP,K-TAP,K-TAP,null,null,N/A,The versions of DB2 required in order to capture UID chain using DB2 Exit is V10.1FP4 or higher; For DB2 LUW
"('11.2', '11.3', '11.4')",('Zlinux'),('Zlinux Ubuntu 18.0'),('DB2'),('DB2 10.1'),"DB2 Exit,K-TAP","DB2 Exit, K-TAP",null,null,null,K-TAP,K-TAP,K-TAP,K-TAP,null,null,N/A,The versions of DB2 required in order to capture UID chain using DB2 Exit is V10.1FP4 or higher; For DB2 LUW
"('11.3', '11.4')",('Ubuntu'),('Ubuntu 20.04'),('DB2'),('DB2 10.1'),"DB2 Exit,K-TAP","DB2 Exit, K-TAP",null,null,null,K-TAP,K-TAP,K-TAP,K-TAP,null,null,N/A,The versions of DB2 required in order to capture UID chain using DB2 Exit is V10.1FP4 or higher; For DB2 LUW
"('11.2', '11.3', '11.4')",('CentOS'),"('CentOS 6x', 'CentOS 7x')",('DB2'),"('DB2 10.1', 'DB2 10.5', 'DB2 11.1', 'DB2 11.5', 'DB2 9.7')","DB2 Exit, K-TAP","DB2 Exit, K-TAP",DB2 Exit,"DB2 Exit, A-TAP",null,"DB2 Exit, K-TAP, A-TAP (A-TAP with Linux 2.6.36 and higher only)",K-TAP,"DB2 Exit, K-TAP",K-TAP,K-TAP,Yes,N/A,null
"('11.2', '11.3', '11.4')",('Red Hat'),"('Red Hat 6', 'Red Hat 7', 'Red Hat 7.1', 'Red Hat 7.2', 'Red Hat 7.3', 'Red Hat 7.4', 'Red Hat 7.5', 'Red Hat 7.6', 'Red Hat 7.7', 'Red Hat 7.8', 'Red Hat 7.9', 'Red Hat 8')",('DB2'),('DB2 10.5'),"DB2 Exit, K-TAP","DB2 Exit, K-TAP",DB2 Exit,"DB2 Exit, A-TAP",null,"DB2 Exit, K-TAP, A-TAP (A-TAP with Linux 2.6.36 and higher only)",K-TAP,"DB2 Exit, K-TAP",K-TAP,K-TAP,Yes,N/A,The versions of DB2 required in order to capture UID chain using DB2 Exit is V105FP3 or higher; Little endian and Big endian supported on Power 8 (RHEL 7.x-7.6 PPC64LE)
"('11.2', '11.3', '11.4')",('Zlinux'),"('Zlinux Red Hat 6', 'Zlinux Red Hat 7', 'Zlinux Red Hat 7.1', 'Zlinux Red Hat 7.2', 'Zlinux Red Hat 7.3', 'Zlinux Red Hat 7.4', 'Zlinux Red Hat 7.5', 'Zlinux Red Hat 7.6', 'Zlinux Red Hat 7.7', 'Zlinux Red Hat 7.8', 'Zlinux Red Hat 7.9', 'Zlinux Red Hat 8')",('DB2'),('DB2 10.5'),"DB2 Exit, K-TAP","DB2 Exit, K-TAP",DB2 Exit,"DB2 Exit, A-TAP",null,"DB2 Exit, K-TAP, A-TAP (A-TAP with Linux 2.6.36 and higher only)",K-TAP,"DB2 Exit, K-TAP",K-TAP,K-TAP,Yes,N/A,The versions of DB2 required in order to capture UID chain using DB2 Exit is V105FP3 or higher; Little endian and Big endian supported on Power 8 (RHEL 7.x-7.6 PPC64LE)
"('11.2', '11.3')",('Red Hat'),('Red Hat 5'),('DB2'),('DB2 10.5'),"DB2 Exit, K-TAP","DB2 Exit, K-TAP",DB2 Exit,"DB2 Exit, A-TAP",null,"DB2 Exit, K-TAP, A-TAP (A-TAP with Linux 2.6.36 and higher only)",K-TAP,"DB2 Exit, K-TAP",K-TAP,K-TAP,Yes,N/A,The versions of DB2 required in order to capture UID chain using DB2 Exit is V105FP3 or higher; Little endian and Big endian supported on Power 8 (RHEL 7.x-7.6 PPC64LE)
"('11.2', '11.3')",('Zlinux'),('Zlinux Red Hat 5'),('DB2'),('DB2 10.5'),"DB2 Exit, K-TAP","DB2 Exit, K-TAP",DB2 Exit,"DB2 Exit, A-TAP",null,"DB2 Exit, K-TAP, A-TAP (A-TAP with Linux 2.6.36 and higher only)",K-TAP,"DB2 Exit, K-TAP",K-TAP,K-TAP,Yes,N/A,The versions of DB2 required in order to capture UID chain using DB2 Exit is V105FP3 or higher; Little endian and Big endian supported on Power 8 (RHEL 7.x-7.6 PPC64LE)
"('11.2', '11.3', '11.4')",('Suse'),"('Suse 11 (32 bit & 64 bit)', 'Suse 12 (64 bit)', 'Suse 15 (64 bit)')",('DB2'),('DB2 10.5'),"DB2 Exit, K-TAP","DB2 Exit, K-TAP",DB2 Exit,"DB2 Exit, A-TAP",null,"DB2 Exit, K-TAP, A-TAP (A-TAP with Linux 2.6.36 and higher only)",K-TAP,"DB2 Exit, K-TAP",K-TAP,null,Yes,N/A,The versions of DB2 required in order to capture UID chain using DB2 Exit is V105FP3 or higher
"('11.2', '11.3', '11.4')",('Zlinux'),"('Zlinux Suse 11 (32 bit & 64 bit)', 'Zlinux Suse 12 (64 bit)', 'Zlinux Suse 15 (64 bit)')",('DB2'),('DB2 10.5'),"DB2 Exit, K-TAP","DB2 Exit, K-TAP",DB2 Exit,"DB2 Exit, A-TAP",null,"DB2 Exit, K-TAP, A-TAP (A-TAP with Linux 2.6.36 and higher only)",K-TAP,"DB2 Exit, K-TAP",K-TAP,null,Yes,N/A,The versions of DB2 required in order to capture UID chain using DB2 Exit is V105FP3 or higher
"('11.2', '11.3', '11.4')",('Ubuntu'),"('Ubuntu 14.04', 'Ubuntu 16.04', 'Ubuntu 18.0')",('DB2'),('DB2 10.5'),"DB2 Exit,K-TAP","DB2 Exit, K-TAP",null,null,null,K-TAP,K-TAP,K-TAP,K-TAP,null,null,N/A,The versions of DB2 required in order to capture UID chain using DB2 Exit is V105FP3 or higher
"('11.2', '11.3', '11.4')",('Zlinux'),('Zlinux Ubuntu 18.0'),('DB2'),('DB2 10.5'),"DB2 Exit,K-TAP","DB2 Exit, K-TAP",null,null,null,K-TAP,K-TAP,K-TAP,K-TAP,null,null,N/A,The versions of DB2 required in order to capture UID chain using DB2 Exit is V105FP3 or higher
"('11.3', '11.4')",('Ubuntu'),('Ubuntu 20.04'),('DB2'),('DB2 10.5'),"DB2 Exit,K-TAP","DB2 Exit, K-TAP",null,null,null,K-TAP,K-TAP,K-TAP,K-TAP,null,null,N/A,The versions of DB2 required in order to capture UID chain using DB2 Exit is V105FP3 or higher
"('11.2', '11.3', '11.4')",('Solaris'),('Solaris 11.4'),('DB2'),('DB2 10.5'),"DB2 Exit, K-TAP",K-TAP,DB2 Exit,"DB2 Exit, K-TAP",null,"DB2 Exit, K-TAP",K-TAP,"DB2 Exit, K-TAP",K-TAP,null,Yes,N/A,With V11.0 Stap.  The versions of DB2 required in order to capture UID chain using DB2 Exit is V105FP3 or higher
"('11.2', '11.3', '11.4')",('Red Hat'),"('Red Hat 6', 'Red Hat 7', 'Red Hat 7.1', 'Red Hat 7.2', 'Red Hat 7.3', 'Red Hat 7.4', 'Red Hat 7.5', 'Red Hat 7.6', 'Red Hat 7.7', 'Red Hat 7.8', 'Red Hat 7.9', 'Red Hat 8')",('DB2'),"('DB2 11.1', 'DB2 11.5')","DB2 Exit, K-TAP","DB2 Exit, K-TAP",DB2 Exit,"DB2 Exit, A-TAP",null,"DB2 Exit, K-TAP, A-TAP (A-TAP with Linux 2.6.36 and higher only)",K-TAP,"DB2 Exit, K-TAP",K-TAP,K-TAP,Yes,N/A,Little endian and Big endian supported on Power 8 (RHEL 7.x-7.6 PPC64LE)
"('11.2', '11.3', '11.4')",('Zlinux'),"('Zlinux Red Hat 6', 'Zlinux Red Hat 7', 'Zlinux Red Hat 7.1', 'Zlinux Red Hat 7.2', 'Zlinux Red Hat 7.3', 'Zlinux Red Hat 7.4', 'Zlinux Red Hat 7.5', 'Zlinux Red Hat 7.6', 'Zlinux Red Hat 7.7', 'Zlinux Red Hat 7.8', 'Zlinux Red Hat 7.9', 'Zlinux Red Hat 8')",('DB2'),"('DB2 11.1', 'DB2 11.5')","DB2 Exit, K-TAP","DB2 Exit, K-TAP",DB2 Exit,"DB2 Exit, A-TAP",null,"DB2 Exit, K-TAP, A-TAP (A-TAP with Linux 2.6.36 and higher only)",K-TAP,"DB2 Exit, K-TAP",K-TAP,K-TAP,Yes,N/A,Little endian and Big endian supported on Power 8 (RHEL 7.x-7.6 PPC64LE)
"('11.2', '11.3')",('Red Hat'),('Red Hat 5'),('DB2'),"('DB2 11.1', 'DB2 11.5')","DB2 Exit, K-TAP","DB2 Exit, K-TAP",DB2 Exit,"DB2 Exit, A-TAP",null,"DB2 Exit, K-TAP, A-TAP (A-TAP with Linux 2.6.36 and higher only)",K-TAP,"DB2 Exit, K-TAP",K-TAP,K-TAP,Yes,N/A,Little endian and Big endian supported on Power 8 (RHEL 7.x-7.6 PPC64LE)
"('11.2', '11.3')",('Zlinux'),('Zlinux Red Hat 5'),('DB2'),"('DB2 11.1', 'DB2 11.5')","DB2 Exit, K-TAP","DB2 Exit, K-TAP",DB2 Exit,"DB2 Exit, A-TAP",null,"DB2 Exit, K-TAP, A-TAP (A-TAP with Linux 2.6.36 and higher only)",K-TAP,"DB2 Exit, K-TAP",K-TAP,K-TAP,Yes,N/A,Little endian and Big endian supported on Power 8 (RHEL 7.x-7.6 PPC64LE)
"('11.2', '11.3', '11.4')",('Suse'),"('Suse 11 (32 bit & 64 bit)')",('DB2'),"('DB2 11.1', 'DB2 11.5')","DB2 Exit, K-TAP","DB2 Exit, K-TAP",DB2 Exit,"DB2 Exit, A-TAP",null,"DB2 Exit, K-TAP, A-TAP (A-TAP with Linux 2.6.36 and higher only)",K-TAP,"DB2 Exit, K-TAP",K-TAP,null,Yes,N/A,SLES 11 PPC64 (Big Endian system only)
"('11.2', '11.3', '11.4')",('Zlinux'),"('Zlinux Suse 11 (32 bit & 64 bit)')",('DB2'),"('DB2 11.1', 'DB2 11.5')","DB2 Exit, K-TAP","DB2 Exit, K-TAP",DB2 Exit,"DB2 Exit, A-TAP",null,"DB2 Exit, K-TAP, A-TAP (A-TAP with Linux 2.6.36 and higher only)",K-TAP,"DB2 Exit, K-TAP",K-TAP,null,Yes,N/A,SLES 11 PPC64 (Big Endian system only)
"('11.2', '11.3', '11.4')",('Suse'),"('Suse 12 (64 bit)', 'Suse 15 (64 bit)')",('DB2'),"('DB2 11.1', 'DB2 11.5')","DB2 Exit, K-TAP","DB2 Exit, K-TAP",DB2 Exit,"DB2 Exit, A-TAP",null,"DB2 Exit, K-TAP, A-TAP (A-TAP with Linux 2.6.36 and higher only)",K-TAP,"DB2 Exit, K-TAP",K-TAP,null,Yes,N/A,SLES 12 PPC64LE (Little Endian system only)
"('11.2', '11.3', '11.4')",('Zlinux'),"('Zlinux Suse 12 (64 bit)', 'Zlinux Suse 15 (64 bit)')",('DB2'),"('DB2 11.1', 'DB2 11.5')","DB2 Exit, K-TAP","DB2 Exit, K-TAP",DB2 Exit,"DB2 Exit, A-TAP",null,"DB2 Exit, K-TAP, A-TAP (A-TAP with Linux 2.6.36 and higher only)",K-TAP,"DB2 Exit, K-TAP",K-TAP,null,Yes,N/A,SLES 12 PPC64LE (Little Endian system only)
"('11.2', '11.3')",('AIX'),('AIX 6.1'),('DB2'),('DB2 11.1'),"DB2 Exit, K-TAP",K-TAP,DB2 Exit,"DB2 Exit, K-TAP",null,"DB2 Exit, K-TAP",K-TAP,"DB2 Exit, K-TAP",null,null,Yes,N/A,null
"('11.2', '11.3', '11.4')",('HP-UX'),"('HP-UX 11.21 PA-RISC', 'HP-UX 11.23 PA-RISC, 11.23 IA-64', 'HP-UX 11.31 PA-RISC, 11.31 IA-64')",('DB2'),('DB2 11.1'),"DB2 Exit, K-TAP",K-TAP,DB2 Exit,"DB2 Exit, K-TAP",null,"DB2 Exit, K-TAP",K-TAP,"DB2 Exit, K-TAP",K-TAP,null,Yes,N/A,null
"('11.2', '11.3', '11.4')",('Solaris'),"('Solaris 10', 'Solaris 11.2', 'Solaris 11.3')",('DB2'),('DB2 11.1'),"DB2 Exit, K-TAP",K-TAP,DB2 Exit,"DB2 Exit, K-TAP",null,"DB2 Exit, K-TAP",K-TAP,"DB2 Exit, K-TAP",K-TAP,null,Yes,N/A,null
"('11.2', '11.3', '11.4')",('Ubuntu'),"('Ubuntu 14.04', 'Ubuntu 16.04', 'Ubuntu 18.0')",('DB2'),('DB2 11.1'),"DB2 Exit,K-TAP",K-TAP,null,null,null,K-TAP,K-TAP,K-TAP,K-TAP,null,null,N/A,null
"('11.2', '11.3', '11.4')",('Zlinux'),('Zlinux Ubuntu 18.0'),('DB2'),('DB2 11.1'),"DB2 Exit,K-TAP",K-TAP,null,null,null,K-TAP,K-TAP,K-TAP,K-TAP,null,null,N/A,null
"('11.3', '11.4')",('Ubuntu'),('Ubuntu 20.04'),('DB2'),('DB2 11.1'),"DB2 Exit,K-TAP",K-TAP,null,null,null,K-TAP,K-TAP,K-TAP,K-TAP,null,null,N/A,null
"('11.2', '11.3', '11.4')",('Red Hat'),"('Red Hat 6', 'Red Hat 7', 'Red Hat 7.1', 'Red Hat 7.2', 'Red Hat 7.3', 'Red Hat 7.4', 'Red Hat 7.5', 'Red Hat 7.6', 'Red Hat 7.7', 'Red Hat 7.8', 'Red Hat 7.9', 'Red Hat 8')",('DB2'),('DB2 9.7'),"DB2 Exit, K-TAP","DB2 Exit, K-TAP",DB2 Exit,"DB2 Exit, A-TAP",null,"DB2 Exit, K-TAP, A-TAP (A-TAP with Linux 2.6.36 and higher only)",K-TAP,"DB2 Exit, K-TAP",K-TAP,K-TAP,Yes,N/A,The versions of DB2 required in order to use DB2 Exit is V97FP10 or higher; Little endian and Big endian supported on Power 8 (RHEL 7.x-7.6 PPC64LE)
"('11.2', '11.3', '11.4')",('Zlinux'),"('Zlinux Red Hat 6', 'Zlinux Red Hat 7', 'Zlinux Red Hat 7.1', 'Zlinux Red Hat 7.2', 'Zlinux Red Hat 7.3', 'Zlinux Red Hat 7.4', 'Zlinux Red Hat 7.5', 'Zlinux Red Hat 7.6', 'Zlinux Red Hat 7.7', 'Zlinux Red Hat 7.8', 'Zlinux Red Hat 7.9', 'Zlinux Red Hat 8')",('DB2'),('DB2 9.7'),"DB2 Exit, K-TAP","DB2 Exit, K-TAP",DB2 Exit,"DB2 Exit, A-TAP",null,"DB2 Exit, K-TAP, A-TAP (A-TAP with Linux 2.6.36 and higher only)",K-TAP,"DB2 Exit, K-TAP",K-TAP,K-TAP,Yes,N/A,The versions of DB2 required in order to use DB2 Exit is V97FP10 or higher; Little endian and Big endian supported on Power 8 (RHEL 7.x-7.6 PPC64LE)
"('11.2', '11.3')",('Red Hat'),('Red Hat 5'),('DB2'),('DB2 9.7'),"DB2 Exit, K-TAP","DB2 Exit, K-TAP",DB2 Exit,"DB2 Exit, A-TAP",null,"DB2 Exit, K-TAP, A-TAP (A-TAP with Linux 2.6.36 and higher only)",K-TAP,"DB2 Exit, K-TAP",K-TAP,K-TAP,Yes,N/A,The versions of DB2 required in order to use DB2 Exit is V97FP10 or higher; Little endian and Big endian supported on Power 8 (RHEL 7.x-7.6 PPC64LE)
"('11.2', '11.3')",('Zlinux'),('Zlinux Red Hat 5'),('DB2'),('DB2 9.7'),"DB2 Exit, K-TAP","DB2 Exit, K-TAP",DB2 Exit,"DB2 Exit, A-TAP",null,"DB2 Exit, K-TAP, A-TAP (A-TAP with Linux 2.6.36 and higher only)",K-TAP,"DB2 Exit, K-TAP",K-TAP,K-TAP,Yes,N/A,The versions of DB2 required in order to use DB2 Exit is V97FP10 or higher; Little endian and Big endian supported on Power 8 (RHEL 7.x-7.6 PPC64LE)
"('11.2', '11.3', '11.4')",('Suse'),"('Suse 11 (32 bit & 64 bit)', 'Suse 12 (64 bit)', 'Suse 15 (64 bit)')",('DB2'),('DB2 9.7'),"DB2 Exit, K-TAP","DB2 Exit, K-TAP",DB2 Exit,"DB2 Exit, A-TAP",null,"DB2 Exit, K-TAP, A-TAP (A-TAP with Linux 2.6.36 and higher only)",K-TAP,"DB2 Exit, K-TAP",K-TAP,null,Yes,N/A,The versions of DB2 required in order to use DB2 Exit is V97FP10 or higher
"('11.2', '11.3', '11.4')",('Zlinux'),"('Zlinux Suse 11 (32 bit & 64 bit)', 'Zlinux Suse 12 (64 bit)', 'Zlinux Suse 15 (64 bit)')",('DB2'),('DB2 9.7'),"DB2 Exit, K-TAP","DB2 Exit, K-TAP",DB2 Exit,"DB2 Exit, A-TAP",null,"DB2 Exit, K-TAP, A-TAP (A-TAP with Linux 2.6.36 and higher only)",K-TAP,"DB2 Exit, K-TAP",K-TAP,null,Yes,N/A,The versions of DB2 required in order to use DB2 Exit is V97FP10 or higher
"('11.2', '11.3', '11.4')",('Ubuntu'),"('Ubuntu 14.04', 'Ubuntu 16.04', 'Ubuntu 18.0')",('DB2'),('DB2 9.7'),"DB2 Exit,K-TAP",K-TAP,null,null,null,K-TAP,K-TAP,K-TAP,K-TAP,null,null,N/A,The versions of DB2 required in order to use DB2 Exit is V97FP10 or higher
"('11.2', '11.3', '11.4')",('Zlinux'),('Zlinux Ubuntu 18.0'),('DB2'),('DB2 9.7'),"DB2 Exit,K-TAP",K-TAP,null,null,null,K-TAP,K-TAP,K-TAP,K-TAP,null,null,N/A,The versions of DB2 required in order to use DB2 Exit is V97FP10 or higher
"('11.3', '11.4')",('Ubuntu'),('Ubuntu 20.04'),('DB2'),('DB2 9.7'),"DB2 Exit,K-TAP",K-TAP,null,null,null,K-TAP,K-TAP,K-TAP,K-TAP,null,null,N/A,The versions of DB2 required in order to use DB2 Exit is V97FP10 or higher
"('11.2', '11.3', '11.4')",('Solaris'),('Solaris 11.4'),('DB2'),('DB2 9.7'),"DB2 Exit, K-TAP",K-TAP,DB2 Exit,"DB2 Exit, K-TAP",null,"DB2 Exit, K-TAP",K-TAP,"DB2 Exit, K-TAP",K-TAP,null,Yes,N/A,With V11.0 Stap.  The versions of DB2 required in order to use DB2 Exit is V97FP10 or higher
"('11.2', '11.3', '11.4')",('Ubuntu'),"('Ubuntu 14.04', 'Ubuntu 16.04', 'Ubuntu 18.0')",('DB2'),('DB2 11.5'),"DB2 Exit, K-TAP","DB2 Exit, K-TAP",DB2 Exit,"DB2 Exit, K-TAP",null,K-TAP,K-TAP,K-TAP,K-TAP,null,Yes,N/A,null
"('11.2', '11.3', '11.4')",('Zlinux'),('Zlinux Ubuntu 18.0'),('DB2'),('DB2 11.5'),"DB2 Exit, K-TAP","DB2 Exit, K-TAP",DB2 Exit,"DB2 Exit, K-TAP",null,K-TAP,K-TAP,K-TAP,K-TAP,null,Yes,N/A,null
"('11.3', '11.4')",('Ubuntu'),('Ubuntu 20.04'),('DB2'),('DB2 11.5'),"DB2 Exit, K-TAP","DB2 Exit, K-TAP",DB2 Exit,"DB2 Exit, K-TAP",null,K-TAP,K-TAP,K-TAP,K-TAP,null,Yes,N/A,null
"('11.2', '11.3', '11.4')",('Debian'),"('Debian 10', 'Debian 9.3', 'Debian 9.4')",('DB2'),('DB2 11.5'),"DB2 Exit, K-TAP",DB2 Exit,DB2 Exit,DB2 Exit,null,DB2 Exit,DB2 Exit,DB2 Exit,DB2 Exit,null,Yes,N/A,null
('11.4'),('Windows Server'),"('Windows Server 2012', 'Windows Server 2016', 'Windows Server 2019')",('DB2'),"('DB2 10.5', 'DB2 11.1', 'DB2 11.5')","S-TAP, also with DB2 Exit","DB2 Exit, S-TAP",SSL,N/A,null,S-TAP (Except DB2 Exit),S-TAP (Except DB2 Exit),N/A,N/A,null,S-TAP,"TCP, SHM",SSL Encryption supported only using DB2 EXIT
('11.4'),('Windows Server'),('Windows Server 2019'),('DB2'),('DB2 10.1'),"S-TAP, also with DB2 Exit","DB2 Exit, S-TAP",SSL,N/A,null,S-TAP (Except DB2 Exit),S-TAP (Except DB2 Exit),N/A,N/A,null,S-TAP,"TCP, SHM",SSL Encryption supported only using DB2 EXIT
('11.4'),('Windows Server'),"('Windows Server 2012', 'Windows Server 2016')",('DB2'),('DB2 10.1'),"S-TAP, also with DB2 Exit","DB2 Exit, S-TAP",SSL,N/A,null,S-TAP (Except DB2 Exit),S-TAP (Except DB2 Exit),N/A,N/A,null,S-TAP,TCP,SSL Encryption supported only using DB2 EXIT
('11.4'),('Windows Server'),('Windows Server 2012 R2'),('DB2'),('DB2 10.1'),"S-TAP, also with DB2 Exit","S-TAP, also with DB2 Exit",SSL,N/A,null,S-TAP (Except DB2 Exit),S-TAP (Except DB2 Exit),N/A,N/A,null,S-TAP,TCP,SSL Encryption supported only using DB2 EXIT
('11.4'),('Windows Server'),('Windows Server 2012 R2'),('DB2'),"('DB2 10.5', 'DB2 11.1', 'DB2 11.5')","S-TAP, also with DB2 Exit","S-TAP, also with DB2 Exit",SSL,N/A,null,S-TAP (Except DB2 Exit),S-TAP (Except DB2 Exit),N/A,N/A,null,S-TAP,"TCP, SHM",SSL Encryption supported only using DB2 EXIT
"('11', '11.1', '11.2', '11.3', '11.4')",('Red Hat'),"('Red Hat 7', 'Red Hat 7.1', 'Red Hat 7.2', 'Red Hat 7.3', 'Red Hat 7.4', 'Red Hat 7.5', 'Red Hat 7.6', 'Red Hat 7.7', 'Red Hat 7.8', 'Red Hat 7.9')",('Neo4j'),('Neo4j 3.5'),Double proxy setting,Double proxy setting,Double Proxy setting,null,null,Yes,N/A,null,null,null,null,null,null
('11.4'),('Red Hat'),"('Red Hat 7', 'Red Hat 7.1', 'Red Hat 7.2', 'Red Hat 7.3', 'Red Hat 7.4', 'Red Hat 7.5', 'Red Hat 7.6', 'Red Hat 7.7', 'Red Hat 7.8', 'Red Hat 7.9', 'Red Hat 8')",('Neo4j'),('Neo4j 4.0'),Double proxy setting,Double proxy setting,Double Proxy setting,null,null,Yes,N/A,null,null,null,null,null,null
"('11', '11.1', '11.2', '11.3', '11.4')",('CentOS'),"('CentOS 6x', 'CentOS 7x')",('Neo4j'),('Neo4j 3.5'),Double proxy setting,Double proxy setting,Double Proxy setting,null,null,Yes,N/A,null,null,null,null,null,null
"('11.2', '11.3', '11.4')",('Red Hat'),('Red Hat 8'),('Neo4j'),('Neo4j 3.5'),Double proxy setting,Double proxy setting,Double Proxy setting,null,null,Yes,N/A,null,null,null,null,null,null
('11.4'),('CentOS'),"('CentOS 6x', 'CentOS 7x')",('Neo4j'),('Neo4j 4.0'),Double proxy setting,Double proxy setting,Double Proxy setting,null,null,Yes,N/A,null,null,null,null,null,null
"('11', '11.1', '11.2', '11.3', '11.4')",('Suse'),"('Suse 11 (32 bit & 64 bit)')",('MongoDB'),"('MongoDB 4', 'MongoDB 4.1')",K-TAP,K-TAP,A-TAP,null,null,"K-TAP, A-TAP (A-TAP with Linux 2.6.36 and higher only)",K-TAP,"K-TAP, A-TAP (A-TAP only when configured for real IPs)",K-TAP,null,null,N/A,"supported: MongoDB mgo client (version 2) 3.2.1, 3.4.2, 3.6, 4.0; MongoDB Compass client (versions 1.14, 1.15, 1.16 (3.6, 4.0)"
